date,region,order_number,quota_category,country,quota_limit_t,quota_allocated_t,pct_allocated,balance_remaining_t,pct_remaining,awaiting_allocation_t,validity_start,validity_end,status,scrape_status
2026-07-15,EU,099938,Large welded tubes - 25.A,India,1091.2,434.3,39.8,656.9,60.2,434.3,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099939,Large welded tubes - 25.B,Türkiye,10935.66,2386.91,21.83,8548.75,78.17,2386.91,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099940,Large welded tubes - 25.B,China,2480.89,2480.89,100.0,0.0,0.0,3075.97,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099941,Large welded tubes - 25.B,United Kingdom,2013.16,109.99,5.46,1903.17,94.54,109.99,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099942,Large welded tubes - 25.B,Algeria,584.75,584.75,100.0,0.0,0.0,995.83,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099943,Other Welded Pipes - 26,Türkiye,22453.26,22453.26,100.0,0.0,0.0,32707.67,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099944,Other Welded Pipes - 26,Switzerland,11860.66,422.06,3.56,11438.6,96.44,422.06,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099945,Other Welded Pipes - 26,China,3220.17,3220.17,100.0,0.0,0.0,3515.04,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099946,Other Welded Pipes - 26,India,6158.62,5727.42,93.0,431.2,7.0,5727.42,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099947,Other Welded Pipes - 26,United Kingdom,4688.38,980.14,20.91,3708.24,79.09,980.14,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099948,Other Welded Pipes - 26,Taiwan,1597.91,1201.32,75.18,396.59,24.82,1201.32,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099949,Non-alloy and other alloy cold finished bars - 27,China,3960.92,945.14,23.86,3015.78,76.14,945.14,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099950,Non-alloy and other alloy cold finished bars - 27,Türkiye,7045.08,1284.02,18.23,5761.06,81.77,1284.02,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099951,Non-alloy and other alloy cold finished bars - 27,Switzerland,6054.7,1234.87,20.4,4819.83,79.6,1234.87,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099952,Non-alloy and other alloy cold finished bars - 27,Ukraine,1715.77,97.5,5.68,1618.27,94.32,97.5,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099953,Non Alloy Wire - 28,China,14298.15,13964.45,97.67,333.7,2.33,13964.45,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099954,Non Alloy Wire - 28,Türkiye,24235.3,7245.53,29.9,16989.77,70.1,7245.53,2026-07-01,2026-09-30,,ok
2026-07-15,EU,099955,Non Alloy Wire - 28,Ukraine,20689.52,3294.3,15.92,17395.22,84.08,3294.3,2026-07-01,2026-09-30,,ok
2026-07-15,UK,058600,Non-alloy and other alloy hot-rolled sheets and strips - 1,European Union,93750.0,10920.81,11.65,82829.19,88.35,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058601,Non-alloy and other alloy hot-rolled sheets and strips - 1,India,8364.0,0.0,0.0,8364.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058602,Non-alloy and other alloy hot-rolled sheets and strips - 1,South Korea,2196.0,1377.75,62.74,818.25,37.26,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058603,Non-alloy and other alloy hot-rolled sheets and strips - 1,Residual,12440.0,630.13,5.07,11809.87,94.93,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058604,Metallic coated sheets - 4,European Union,127568.0,10968.33,8.6,116599.67,91.4,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058605,Metallic coated sheets - 4,India,31449.0,224.99,0.72,31224.01,99.28,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058606,Metallic coated sheets - 4,South Korea,25188.0,5290.89,21.01,19897.11,78.99,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058607,Metallic coated sheets - 4,Vietnam,43591.0,0.0,0.0,43591.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058608,Metallic coated sheets - 4,Residual,25029.0,9779.22,39.07,15249.78,60.93,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058609,Organic coated sheets - 5,European Union,12459.0,2209.54,17.73,10249.46,82.27,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058610,Organic coated sheets - 5,South Korea,4923.0,301.4,6.12,4621.6,93.88,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058611,Organic coated sheets - 5,Residual,1498.0,0.0,0.0,1498.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058612,Tin mill products - 6,European Union,9948.0,162.86,1.64,9785.14,98.36,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058613,Tin mill products - 6,Japan,78.0,0.0,0.0,78.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058614,Tin mill products - 6,South Korea,633.0,138.35,21.86,494.65,78.14,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058615,Tin mill products - 6,Residual,6787.0,257.7,3.8,6529.3,96.2,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058616,Non-alloy and other alloy quarto plates - 7,European Union,50217.0,6466.35,12.88,43750.65,87.12,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058617,Non-alloy and other alloy quarto plates - 7,South Korea,8448.0,4.0,0.05,8444.0,99.95,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058618,Non-alloy and other alloy quarto plates - 7,United States of America,191.0,0.0,0.0,191.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058619,Non-alloy and other alloy quarto plates - 7,Residual,3603.0,230.04,6.38,3372.96,93.62,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058620,Alloy merchant bars and light sections - 12A,European Union,20889.0,2936.53,14.06,17952.47,85.94,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058621,Alloy merchant bars and light sections - 12A,Residual,5585.0,221.08,3.96,5363.92,96.04,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058622,Non-alloy merchant bars and light sections - 12B,European Union,11904.0,5833.14,49.0,6070.86,51.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058623,Non-alloy merchant bars and light sections - 12B,Turkey,4663.0,4202.63,90.13,460.37,9.87,,2026-07-01,2026-09-30,Critical,ok
2026-07-15,UK,058624,Non-alloy merchant bars and light sections - 12B,Residual,1135.0,68.5,6.03,1066.5,93.97,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058625,Rebars - 13,European Union,37256.0,1057.95,2.84,36198.05,97.16,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058626,Rebars - 13,Turkey,12645.0,3392.26,26.83,9252.74,73.17,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058627,Rebars - 13,Residual,17093.0,10770.04,63.01,6322.96,36.99,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058628,Stainless bars and light sections - 14,European Union,4135.0,665.21,16.09,3469.79,83.91,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058629,Stainless bars and light sections - 14,United States of America,445.0,3.01,0.68,441.99,99.32,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058630,Stainless bars and light sections - 14,Residual,590.0,180.25,30.55,409.75,69.45,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058631,Stainless wire rod - 15,European Union,238.0,0.0,0.0,238.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058632,Stainless wire rod - 15,South Korea,33.0,0.0,0.0,33.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058633,Stainless wire rod - 15,Residual,59.0,59.0,100.0,0.0,0.0,,2026-07-01,2026-09-30,Exhausted,ok
2026-07-15,UK,058634,Non-alloy and other alloy wire rod - 16,European Union,42117.0,5624.56,13.35,36492.44,86.65,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058635,Non-alloy and other alloy wire rod - 16,Residual,2626.0,1121.34,42.7,1504.66,57.3,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058636,"Angles, shapes, and sections of iron or non-alloy steel - 17",European Union,63419.0,4157.42,6.56,59261.58,93.44,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058637,"Angles, shapes, and sections of iron or non-alloy steel - 17",South Korea,750.0,19.11,2.55,730.89,97.45,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058638,"Angles, shapes, and sections of iron or non-alloy steel - 17",United States of America,213.0,0.0,0.0,213.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058639,"Angles, shapes, and sections of iron or non-alloy steel - 17",Residual,3307.0,518.15,15.67,2788.85,84.33,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058640,Railway material - 19,European Union,1859.0,184.51,9.93,1674.49,90.07,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058641,Railway material - 19,Residual,11.0,2.92,26.56,8.08,73.44,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058642,Gas pipes - 20,European Union,4474.0,416.42,9.31,4057.58,90.69,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058643,Gas pipes - 20,India,2194.0,594.68,27.1,1599.32,72.9,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058644,Gas pipes - 20,Turkey,7479.0,1056.42,14.13,6422.58,85.87,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058645,Gas pipes - 20,Residual,1252.0,23.27,1.86,1228.73,98.14,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058646,Hollow sections - 21,European Union,8809.0,3320.28,37.69,5488.72,62.31,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058647,Hollow sections - 21,Turkey,24849.0,5121.32,20.61,19727.68,79.39,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058648,Hollow sections - 21,Residual,2874.0,179.25,6.24,2694.75,93.76,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058649,Large welded tubes (1) - 25A,European Union,1766.0,1766.0,100.0,0.0,0.0,,2026-07-01,2026-09-30,Exhausted,ok
2026-07-15,UK,058650,Large welded tubes (1) - 25A,Japan,103.0,0.0,0.0,103.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058651,Large welded tubes (1) - 25A,South Korea,164.0,0.0,0.0,164.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058652,Large welded tubes (1) - 25A,United States of America,123.0,0.0,0.0,123.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058653,Large welded tubes (1) - 25A,Residual,384.0,60.43,15.74,323.57,84.26,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058654,Large welded tubes (2) - 25B,European Union,6304.0,72.39,1.15,6231.61,98.85,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058655,Large welded tubes (2) - 25B,Japan,66.0,0.0,0.0,66.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058656,Large welded tubes (2) - 25B,South Korea,873.0,0.0,0.0,873.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058657,Large welded tubes (2) - 25B,Turkey,1277.0,0.0,0.0,1277.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058658,Large welded tubes (2) - 25B,Residual,800.0,76.56,9.57,723.44,90.43,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058659,Other welded tubes - 26,European Union,7506.0,1658.7,22.1,5847.3,77.9,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058660,Other welded tubes - 26,Switzerland,273.0,0.0,0.0,273.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058661,Other welded tubes - 26,Turkey,3629.0,858.53,23.66,2770.47,76.34,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058662,Other welded tubes - 26,United Arab Emirates,2736.0,0.0,0.0,2736.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058663,Other welded tubes - 26,United States of America,912.0,56.7,6.22,855.3,93.78,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058664,Other welded tubes - 26,Residual,4081.0,1787.92,43.81,2293.08,56.19,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058665,Non-alloy and other alloy cold finished bars - 27,European Union,4952.0,1439.76,29.07,3512.24,70.93,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058666,Non-alloy and other alloy cold finished bars - 27,Turkey,1342.0,54.57,4.07,1287.43,95.93,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058667,Non-alloy and other alloy cold finished bars - 27,Residual,1087.0,215.02,19.78,871.98,80.22,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058668,Non-alloy wire - 28,European Union,10789.0,624.16,5.79,10164.84,94.21,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058669,Non-alloy wire - 28,Japan,94.0,5.28,5.62,88.72,94.38,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058670,Non-alloy wire - 28,United States of America,1519.0,15.8,1.04,1503.2,98.96,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058671,Non-alloy wire - 28,Residual,2530.0,549.52,21.72,1980.48,78.28,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058673,Non-alloy and other alloy hot-rolled sheets and strips (authorised use) - 1,European Union,238380.0,16663.25,6.99,221716.75,93.01,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058674,Non-alloy and other alloy hot-rolled sheets and strips (authorised use) - 1,India,238380.0,0.0,0.0,238380.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-15,UK,058675,Non-alloy and other alloy hot-rolled sheets and strips (authorised use) - 1,Residual,119190.0,0.0,0.0,119190.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-07-16,EU,099491,Non Alloy and Other Alloy Quarto Plates - 7,United Kingdom (to Northern Ireland from other parts of the United Kingdom),5260.44,110.39,2.1,5150.05,97.9,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099492,Stainless Hot Rolled Sheets and Strips - 8,United Kingdom (to Northern Ireland from other parts of the United Kingdom),13.35,0.0,0.0,13.35,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099493,Stainless Cold Rolled Sheets and Strips - 9,United Kingdom (to Northern Ireland from other parts of the United Kingdom),31.27,0.01,0.03,31.26,99.97,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099494,Rebars - 13,United Kingdom (to Northern Ireland from other parts of the United Kingdom),2162.48,8.6,0.4,2153.88,99.6,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099495,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",United Kingdom (to Northern Ireland from other parts of the United Kingdom),14138.78,236.24,1.67,13902.54,98.33,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099496,Large welded tubes - 25.A,United Kingdom (to Northern Ireland from other parts of the United Kingdom),13.93,0.0,0.0,13.93,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099497,Non Alloy Wire - 28,United Kingdom (to Northern Ireland from other parts of the United Kingdom),190.57,14.55,7.63,176.02,92.37,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099500,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,FTA Quota – CSQ,120920.56,0.0,0.0,120920.56,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099501,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,FTA Quota – CSQ,106.52,0.0,0.0,106.52,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099502,Non Alloy and Other Alloy Cold Rolled Sheets - 2,FTA Quota – CSQ,33670.61,0.0,0.0,33670.61,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099503,Electrical Sheets (other than GOES) - 3.A,FTA Quota – CSQ,29.05,0.0,0.0,29.05,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099504,Electrical Sheets (other than GOES) - 3.B,FTA Quota – CSQ,4217.06,0.0,0.0,4217.06,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099505,Metallic Coated Sheets - 4.A,FTA Quota – CSQ,38881.49,0.0,0.0,38881.49,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099506,Metallic Coated Sheets - 4.B,FTA Quota – CSQ,19514.4,0.0,0.0,19514.4,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099507,Organic Coated Sheets - 5,FTA Quota – CSQ,12575.71,0.0,0.0,12575.71,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099508,Tin Mill products - 6,FTA Quota – CSQ,11254.86,0.0,0.0,11254.86,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099509,Non Alloy and Other Alloy Quarto Plates - 7,FTA Quota – CSQ,22682.31,0.0,0.0,22682.31,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099510,Stainless Hot Rolled Sheets and Strips - 8,FTA Quota – CSQ,2806.15,0.0,0.0,2806.15,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099511,Stainless Cold Rolled Sheets and Strips - 9,FTA Quota – CSQ,9935.34,0.0,0.0,9935.34,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099512,Stainless Hot Rolled Quarto Plates - 10,FTA Quota – CSQ,278.54,0.0,0.0,278.54,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099513,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,FTA Quota – CSQ,14063.24,0.0,0.0,14063.24,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099514,Rebars - 13,FTA Quota – CSQ,39700.84,0.0,0.0,39700.84,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099515,Stainless Bars and Light Sections - 14,FTA Quota – CSQ,2398.59,0.0,0.0,2398.59,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099516,Stainless Wire Rod - 15,FTA Quota – CSQ,810.14,0.0,0.0,810.14,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099517,Non Alloy and Other Alloy Wire Rod - 16,FTA Quota – CSQ,30720.34,0.0,0.0,30720.34,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099518,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",FTA Quota – CSQ,3032.46,0.0,0.0,3032.46,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099519,Sheet Piling - 18,FTA Quota – CSQ,1234.34,0.0,0.0,1234.34,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099520,Railway Material - 19,FTA Quota – CSQ,286.0,0.0,0.0,286.0,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099521,Gas Pipes - 20,FTA Quota – CSQ,3910.55,0.0,0.0,3910.55,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099522,Hollow Sections - 21,FTA Quota – CSQ,8487.11,0.0,0.0,8487.11,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099523,Seamless Stainless Tubes and Pipes - 22,FTA Quota – CSQ,512.63,0.0,0.0,512.63,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099524,Other Seamless Tubes - 24,FTA Quota – CSQ,3052.2,0.0,0.0,3052.2,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099525,Large welded tubes - 25.A,FTA Quota – CSQ,1387.41,0.0,0.0,1387.41,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099526,Large welded tubes - 25.B,FTA Quota – CSQ,2029.75,0.0,0.0,2029.75,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099527,Other Welded Pipes - 26,FTA Quota – CSQ,4057.59,0.0,0.0,4057.59,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099528,Non-alloy and other alloy cold finished bars - 27,FTA Quota – CSQ,1491.29,0.0,0.0,1491.29,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099529,Non Alloy Wire - 28,FTA Quota – CSQ,4496.4,0.0,0.0,4496.4,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099600,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Other countries,5564.01,5564.01,100.0,0.0,0.0,78.09,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099601,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,Other countries,44.89,4.0,8.91,40.89,91.09,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099602,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Other countries,24933.92,10480.65,42.03,14453.27,57.97,626.31,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099603,Electrical Sheets (other than GOES) - 3.A,Other countries,7.27,0.0,0.0,7.27,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099604,Electrical Sheets (other than GOES) - 3.B,Other countries,1478.75,0.0,0.0,1478.75,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099605,Metallic Coated Sheets - 4.A,Other countries,33338.76,15185.97,45.55,18152.79,54.45,4354.88,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099606,Metallic Coated Sheets - 4.B,Other countries,23174.68,23174.68,100.0,0.0,0.0,78.86,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099607,Organic Coated Sheets - 5,Other countries,6968.09,974.63,13.99,5993.46,86.01,225.29,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099608,Tin Mill products - 6,Other countries,6446.51,5764.12,89.41,682.39,10.59,631.12,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099609,Non Alloy and Other Alloy Quarto Plates - 7,Other countries,18829.77,6188.36,32.86,12641.41,67.14,217.23,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099610,Stainless Hot Rolled Sheets and Strips - 8,Other countries,572.32,55.63,9.72,516.69,90.28,14.3,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099611,Stainless Cold Rolled Sheets and Strips - 9,Other countries,8442.57,2531.53,29.99,5911.04,70.01,303.73,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099612,Stainless Hot Rolled Quarto Plates - 10,Other countries,271.38,35.07,12.92,236.31,87.08,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099613,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Other countries,11809.9,3912.44,33.13,7897.46,66.87,51.62,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099614,Rebars - 13,Other countries,15830.59,1050.3,6.63,14780.29,93.37,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099615,Stainless Bars and Light Sections - 14,Other countries,1530.08,910.38,59.5,619.7,40.5,28.76,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099616,Stainless Wire Rod - 15,Other countries,145.21,5.01,3.45,140.2,96.55,5.01,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099617,Non Alloy and Other Alloy Wire Rod - 16,Other countries,38481.84,161.81,0.42,38320.04,99.58,46.53,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099618,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",Other countries,3153.55,531.02,16.84,2622.53,83.16,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099619,Sheet Piling - 18,Other countries,85.28,64.23,75.32,21.05,24.68,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099620,Railway Material - 19,Other countries,220.46,35.63,16.16,184.83,83.84,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099621,Gas Pipes - 20,Other countries,2339.12,1387.09,59.3,952.03,40.7,144.74,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099622,Hollow Sections - 21,Other countries,7174.14,7174.14,100.0,0.0,0.0,1238.28,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099623,Seamless Stainless Tubes and Pipes - 22,Other countries,774.33,367.78,47.5,406.55,52.5,2.04,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099624,Other Seamless Tubes - 24,Other countries,9824.98,2669.39,27.17,7155.59,72.83,136.22,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099625,Large welded tubes - 25.A,Other countries,666.56,31.47,4.72,635.09,95.28,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099626,Large welded tubes - 25.B,Other countries,1402.23,847.7,60.45,554.53,39.55,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099627,Other Welded Pipes - 26,Other countries,4358.64,1256.92,28.84,3101.72,71.16,109.51,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099628,Non-alloy and other alloy cold finished bars - 27,Other countries,1838.58,400.87,21.8,1437.71,78.2,75.52,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099629,Non Alloy Wire - 28,Other countries,7072.28,2651.99,37.5,4420.29,62.5,177.24,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099700,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,FTA Quota – Other countries,4271.87,4271.87,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099701,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Brazil,42512.75,68.26,0.16,42444.49,99.84,21.5,2026-07-01,2026-09-30,,ok
2026-07-16,EU,099702,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Indonesia,31834.46,31834.46,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
